Gene A,Gene B,Phenotype
SPCC1739.03,SPCC16C4.20C,0
SPCC1739.03,SPCC1795.03,0
SPCC1739.03,SPCC1795.09,0
SPCC1739.03,SPCC188.07,1
SPCC1739.03,SPCC18B5.06,0
SPCC1739.03,SPCC24B10.03,0
SPCC1739.03,SPCC24B10.09,0
SPCC1739.03,SPCC24B10.13,0
SPCC1739.03,SPCC24B10.17,0
SPCC1739.03,SPCC24B10.18,0
SPCC1739.03,SPCC306.10,0
SPCC1739.03,SPCC330.03C,1
SPCC1739.03,SPCC330.14C,1
SPCC1739.03,SPCC338.08,0
SPCC1739.03,SPCC338.14,1
SPCC1739.03,SPCC4B3.02C,0
SPCC1739.03,SPCC548.05C,1
SPCC1739.03,SPCC548.07C,1
SPCC1739.03,SPCC550.11,0
SPCC1739.03,SPCC584.01C,0
SPCC1739.03,SPCC584.11C,0
SPCC1739.03,SPCC584.15C,0
SPCC1739.03,SPCC594.04C,0
SPCC1739.03,SPCC594.07C,0
SPCC1739.03,SPCC622.06C,0
SPCC1739.03,SPCC622.15C,0
SPCC1739.03,SPCC645.12C,0
SPCC1739.03,SPCC645.13,1
SPCC1739.03,SPCC757.09C,1
SPCC1739.03,SPCC794.01C,0
SPCC1739.03,SPCC794.03,1
SPCC1739.03,SPCC794.09C,0
SPCC1739.03,SPCC970.07C,1
SPCC1739.03,SPCP25A2.02C,1
SPCC1739.03,SPCP31B10.05,1
SPCC1739.03,SPCPB16A4.04C,0
SPCC1739.03,SPCPB16A4.05C,0
SPCC1739.03,SPCPB16A4.06C,0
SPCC1739.05,SPAC105.02C,1
SPCC1739.05,SPAC10F6.13C,1
SPCC1739.05,SPAC1142.06,1
SPCC1739.05,SPAC11G7.02,1
SPCC1739.05,SPAC1296.01C,1
SPCC1739.05,SPAC12G12.07C,1
SPCC1739.05,SPAC14C4.11,0
SPCC1739.05,SPAC1687.10,1
SPCC1739.05,SPAC1687.15,0
SPCC1739.05,SPAC17A5.07C,1
SPCC1739.05,SPAC17C9.08,0
SPCC1739.05,SPAC17G6.05C,1
SPCC1739.05,SPAC17H9.08,0
SPCC1739.05,SPAC1805.08,1
SPCC1739.05,SPAC19A8.04,0
SPCC1739.05,SPAC19D5.07,0
SPCC1739.05,SPAC19G12.15C,0
SPCC1739.05,SPAC20G4.02C,1
SPCC1739.05,SPAC20H4.07,0
SPCC1739.05,SPAC20H4.10,0
SPCC1739.05,SPAC222.05C,1
SPCC1739.05,SPAC22G7.08,1
SPCC1739.05,SPAC23A1.06C,1
SPCC1739.05,SPAC23E2.01,0
SPCC1739.05,SPAC25B8.09,0
SPCC1739.05,SPAC25H1.06,1
SPCC1739.05,SPAC27E2.04C,0
SPCC1739.05,SPAC2C4.07C,0
SPCC1739.05,SPAC2F3.08,0
SPCC1739.05,SPAC31A2.13C,0
SPCC1739.05,SPAC31G5.15,1
SPCC1739.05,SPAC3F10.05C,1
SPCC1739.05,SPAC3G6.06C,1
SPCC1739.05,SPAC4H3.02C,1
SPCC1739.05,SPAC664.02C,1
SPCC1739.05,SPAC6C3.02C,1
SPCC1739.05,SPAC6G10.08,0
SPCC1739.05,SPAC869.03C,0
SPCC1739.05,SPAC9.02C,1
SPCC1739.05,SPAC926.06C,1
SPCC1739.05,SPAC926.09C,0
SPCC1739.05,SPAC9G1.08C,1
SPCC1739.05,SPAP27G11.08C,1
SPCC1739.05,SPAPJ695.01C,0
SPCC1739.05,SPAPJ760.02C,1
SPCC1739.05,SPBC1105.10,0
SPCC1739.05,SPBC115.03,0
SPCC1739.05,SPBC1198.09,0
SPCC1739.05,SPBC11G11.01,1
SPCC1739.05,SPBC13E7.03C,1
SPCC1739.05,SPBC13G1.04C,1
SPCC1739.05,SPBC1604.20C,1
SPCC1739.05,SPBC16H5.11C,1
SPCC1739.05,SPBC1D7.03,1
SPCC1739.05,SPBC20F10.10,1
SPCC1739.05,SPBC215.03C,1
SPCC1739.05,SPBC21C3.02C,0
SPCC1739.05,SPBC21C3.18,0
SPCC1739.05,SPBC23E6.10C,0
SPCC1739.05,SPBC25H2.14,1
SPCC1739.05,SPBC27.06C,0
SPCC1739.05,SPBC28E12.04,1
SPCC1739.05,SPBC30B4.06C,0
SPCC1739.05,SPBC32F12.03C,1
SPCC1739.05,SPBC32H8.07,0
SPCC1739.05,SPBC337.03,1
SPCC1739.05,SPBC354.12,0
SPCC1739.05,SPBC365.07C,0
SPCC1739.05,SPBC365.20C,0
SPCC1739.05,SPBC409.06,0
SPCC1739.05,SPBC543.02C,1
SPCC1739.05,SPBC646.13,0
SPCC1739.05,SPBC651.11C,1
SPCC1739.05,SPBC776.14,1
SPCC1739.05,SPBC83.16C,0
SPCC1739.05,SPBC839.06,1
SPCC1739.05,SPBC8D2.17,0
SPCC1739.05,SPBC8E4.02C,0
SPCC1739.05,SPCC1259.08,0
SPCC1739.05,SPCC1393.02C,0
SPCC1739.05,SPCC162.02C,0
SPCC1739.05,SPCC162.06C,0
SPCC1739.05,SPCC1753.02C,0
SPCC1739.05,SPCC188.09C,0
SPCC1739.05,SPCC24B10.12,0
SPCC1739.05,SPCC338.08,0
SPCC1739.05,SPCC338.14,0
SPCC1739.05,SPCC4G3.04C,0
SPCC1739.05,SPCC553.03,0
SPCC1739.05,SPCC757.04,1
SPCC1739.05,SPCC970.07C,0
SPCC1739.12,SPAC105.02C,0
SPCC1739.12,SPAC10F6.08C,1
SPCC1739.12,SPAC11D3.10,0
SPCC1739.12,SPAC11D3.14C,0
SPCC1739.12,SPAC11E3.08C,0
SPCC1739.12,SPAC11G7.01,1
SPCC1739.12,SPAC13D6.04C,1
SPCC1739.12,SPAC13G6.10C,0
SPCC1739.12,SPAC13G7.04C,0
SPCC1739.12,SPAC144.06,0
SPCC1739.12,SPAC15A10.06,0
SPCC1739.12,SPAC16C9.05,0
SPCC1739.12,SPAC17A5.10,0
SPCC1739.12,SPAC1805.16C,0
SPCC1739.12,SPAC18G6.05C,0
SPCC1739.12,SPAC18G6.10,0
SPCC1739.12,SPAC1952.10C,0
SPCC1739.12,SPAC19A8.04,0
SPCC1739.12,SPAC19B12.08,1
SPCC1739.12,SPAC19G12.03,0
SPCC1739.12,SPAC1F3.06C,0
SPCC1739.12,SPAC212.02,0
SPCC1739.12,SPAC23A1.06C,0
SPCC1739.12,SPAC23C11.04C,0
SPCC1739.12,SPAC23G3.10C,1
SPCC1739.12,SPAC23H3.06,0
SPCC1739.12,SPAC24B11.09,0
SPCC1739.12,SPAC25G10.03,0
SPCC1739.12,SPAC26F1.10C,0
SPCC1739.12,SPAC29A4.05,0
SPCC1739.12,SPAC29B12.04,0
SPCC1739.12,SPAC29B12.12,1
SPCC1739.12,SPAC29E6.07,1
SPCC1739.12,SPAC2F7.08C,0
SPCC1739.12,SPAC31G5.11,0
SPCC1739.12,SPAC31G5.21,1
SPCC1739.12,SPAC328.04,0
SPCC1739.12,SPAC32A11.02C,0
SPCC1739.12,SPAC3A12.13C,0
SPCC1739.12,SPAC3G6.13C,1
SPCC1739.12,SPAC3H8.02,0
SPCC1739.12,SPAC4F8.15,1
SPCC1739.12,SPAC4G8.04,0
SPCC1739.12,SPAC4G8.10,0
SPCC1739.12,SPAC5H10.07,1
SPCC1739.12,SPAC631.02,0
SPCC1739.12,SPAC637.07,0
SPCC1739.12,SPAC664.04C,0
SPCC1739.12,SPAC6B12.06C,0
SPCC1739.12,SPAC6G10.08,0
SPCC1739.12,SPAC6G9.15C,1
SPCC1739.12,SPAC824.02,0
SPCC1739.12,SPAC9.12C,0
SPCC1739.12,SPAPB24D3.04C,0
SPCC1739.12,SPAPJ691.02,0
SPCC1739.12,SPBC1539.08,1
SPCC1739.12,SPBC15D4.15,1
SPCC1739.12,SPBC1604.03C,0
SPCC1739.12,SPBC1604.20C,0
SPCC1739.12,SPBC16E9.14C,0
SPCC1739.12,SPBC1734.12C,0
SPCC1739.12,SPBC1773.16C,0
SPCC1739.12,SPBC1861.03,1
SPCC1739.12,SPBC18H10.11C,0
SPCC1739.12,SPBC1921.03C,0
SPCC1739.12,SPBC215.05,1
SPCC1739.12,SPBC25B2.10,1
SPCC1739.12,SPBC26H8.03,0
SPCC1739.12,SPBC27.06C,0
SPCC1739.12,SPBC29A10.05,0
SPCC1739.12,SPBC31F10.12,0
SPCC1739.12,SPBC336.05C,1
SPCC1739.12,SPBC337.16,0
SPCC1739.12,SPBC354.03,0
SPCC1739.12,SPBC354.04,0
SPCC1739.12,SPBC365.16,0
SPCC1739.12,SPBC3E7.12C,1
SPCC1739.12,SPBC3H7.09,0
SPCC1739.12,SPBC428.02C,0
SPCC1739.12,SPBC4F6.10,0
SPCC1739.12,SPBC543.03C,0
SPCC1739.12,SPBC776.11,0
SPCC1739.12,SPBC776.14,0
SPCC1739.12,SPBC8D2.17,0
SPCC1739.12,SPBP23A10.14C,1
SPCC1739.12,SPCC1235.13,0
SPCC1739.12,SPCC1259.03,0
SPCC1739.12,SPCC1259.08,0
SPCC1739.12,SPCC1281.04,0
SPCC1739.12,SPCC162.06C,0
SPCC1739.12,SPCC162.12,0
SPCC1739.12,SPCC16C4.10,0
SPCC1739.12,SPCC188.12,0
SPCC1739.12,SPCC338.08,0
SPCC1739.12,SPCC663.07C,0
SPCC1739.12,SPCC970.07C,0
SPCC1753.03C,SPAC11E3.13C,1
SPCC1753.03C,SPAC12B10.05,1
SPCC1753.03C,SPAC12B10.07,0
SPCC1753.03C,SPAC1782.07,1
SPCC1753.03C,SPAC1782.08C,1
SPCC1753.03C,SPAC18G6.05C,0
SPCC1753.03C,SPAC1F7.11C,1
SPCC1753.03C,SPAC20H4.07,1
SPCC1753.03C,SPAC222.14C,1
SPCC1753.03C,SPAC222.16C,1
SPCC1753.03C,SPAC22H12.05C,0
SPCC1753.03C,SPAC23H3.05C,1
SPCC1753.03C,SPAC27E2.04C,0
SPCC1753.03C,SPAC30.01C,1
SPCC1753.03C,SPAC3F10.13,1
SPCC1753.03C,SPAC3G6.13C,1
SPCC1753.03C,SPAC4C5.02C,1
SPCC1753.03C,SPAC631.02,0
SPCC1753.03C,SPAC6G9.01C,0
SPCC1753.03C,SPAC732.02C,0
SPCC1753.03C,SPAC750.08C,1
SPCC1753.03C,SPAC9E9.11,1
SPCC1753.03C,SPAC9G1.04,0
SPCC1753.03C,SPBC1604.03C,0
SPCC1753.03C,SPBC16G5.02C,0
SPCC1753.03C,SPBC1709.14,1
SPCC1753.03C,SPBC1734.12C,1
SPCC1753.03C,SPBC1773.01,0
SPCC1753.03C,SPBC215.03C,1
SPCC1753.03C,SPBC2G5.06C,0
SPCC1753.03C,SPBC31A8.01C,0
SPCC1753.03C,SPBC3B8.10C,1
SPCC1753.03C,SPBC3H7.09,1
SPCC1753.03C,SPBC6B1.03C,1
SPCC1753.03C,SPBC8D2.03C,1
SPCC1753.03C,SPBC947.04,1
SPCC1753.03C,SPBP23A10.14C,1
SPCC1753.03C,SPBP8B7.09C,1
SPCC1753.03C,SPCC1259.08,0
SPCC1753.03C,SPCC1259.14C,0
SPCC1753.03C,SPCC126.06,0
SPCC1753.03C,SPCC1672.06C,1
SPCC1753.03C,SPCC16C4.20C,1
SPCC1753.03C,SPCC1739.15,0
SPCC1753.03C,SPCC1795.01C,0
SPCC1753.03C,SPCC24B10.20,0
SPCC1753.03C,SPCC594.07C,0
SPCC1753.03C,SPCC70.03C,0
SPCC1753.03C,SPCC830.10,0
SPCC1753.03C,SPCPB16A4.05C,0
SPCC1753.04,SPAC1002.07C,1
SPCC1753.04,SPAC1002.18,1
SPCC1753.04,SPAC1093.01,0
SPCC1753.04,SPAC10F6.13C,1
SPCC1753.04,SPAC11D3.10,0
SPCC1753.04,SPAC12B10.03,1
SPCC1753.04,SPAC12B10.11,0
SPCC1753.04,SPAC13A11.04C,0
SPCC1753.04,SPAC13G7.04C,1
SPCC1753.04,SPAC14C4.12C,0
SPCC1753.04,SPAC14C4.13,1
SPCC1753.04,SPAC1565.01,0
SPCC1753.04,SPAC167.04,1
SPCC1753.04,SPAC1782.07,1
SPCC1753.04,SPAC1782.08C,1
SPCC1753.04,SPAC17H9.03C,0
SPCC1753.04,SPAC1952.07,1
SPCC1753.04,SPAC19G12.16C,0
SPCC1753.04,SPAC1A6.09C,0
SPCC1753.04,SPAC1B3.05,0
SPCC1753.04,SPAC1B3.08,0
SPCC1753.04,SPAC1F7.11C,1
SPCC1753.04,SPAC20G4.02C,1
SPCC1753.04,SPAC20H4.07,0
SPCC1753.04,SPAC20H4.09,1
SPCC1753.04,SPAC222.14C,1
SPCC1753.04,SPAC227.05,0
SPCC1753.04,SPAC23A1.19C,0
SPCC1753.04,SPAC23C4.09C,1
SPCC1753.04,SPAC23H3.05C,0
SPCC1753.04,SPAC23H3.06,0
SPCC1753.04,SPAC24B11.12C,0
SPCC1753.04,SPAC29B12.08,0
SPCC1753.04,SPAC2F3.08,0
SPCC1753.04,SPAC2F7.08C,0
SPCC1753.04,SPAC31A2.13C,0
SPCC1753.04,SPAC3C7.03C,1
SPCC1753.04,SPAC3F10.02C,0
SPCC1753.04,SPAC3F10.13,1
SPCC1753.04,SPAC3F10.15C,1
SPCC1753.04,SPAC3G6.13C,1
SPCC1753.04,SPAC3H8.09C,1
SPCC1753.04,SPAC4G8.05,0
SPCC1753.04,SPAC4G8.10,0
SPCC1753.04,SPAC5H10.01,0
SPCC1753.04,SPAC5H10.04,1
SPCC1753.04,SPAC630.13C,1
SPCC1753.04,SPAC6G10.08,0
SPCC1753.04,SPAC750.08C,1
SPCC1753.04,SPAC824.04,1
SPCC1753.04,SPAC869.10C,0
SPCC1753.04,SPAC9E9.11,1
SPCC1753.04,SPAC9G1.03C,1
SPCC1753.04,SPAPJ695.01C,0
SPCC1753.04,SPBC1198.12,0
SPCC1753.04,SPBC16A3.01,0
SPCC1753.04,SPBC16E9.14C,1
SPCC1753.04,SPBC16H5.12C,0
SPCC1753.04,SPBC1709.14,1
SPCC1753.04,SPBC18H10.07,1
SPCC1753.04,SPBC2F12.09C,0
SPCC1753.04,SPBC2G5.02C,0
SPCC1753.04,SPBC2G5.06C,0
SPCC1753.04,SPBC31A8.01C,0
SPCC1753.04,SPBC337.09,0
SPCC1753.04,SPBC337.11,1
SPCC1753.04,SPBC342.01C,0
SPCC1753.04,SPBC354.03,0
SPCC1753.04,SPBC3B8.04C,0
SPCC1753.04,SPBC3H7.09,0
SPCC1753.04,SPBC3H7.10,0
SPCC1753.04,SPBC428.08C,0
SPCC1753.04,SPBC56F2.03,1
SPCC1753.04,SPBC651.11C,0
SPCC1753.04,SPBC6B1.03C,1
SPCC1753.04,SPBC8D2.03C,1
SPCC1753.04,SPBC947.04,1
SPCC1753.04,SPBP23A10.14C,1
SPCC1753.04,SPBP8B7.09C,1
SPCC1753.04,SPBP8B7.30C,1
SPCC1753.04,SPCC1020.06C,0
SPCC1753.04,SPCC1259.03,0
SPCC1753.04,SPCC1259.08,0
SPCC1753.04,SPCC1795.01C,0
SPCC1753.04,SPCC1795.09,0
SPCC1753.04,SPCC18B5.02C,1
SPCC1753.04,SPCC24B10.13,0
SPCC1753.04,SPCC330.12C,0
SPCC1753.04,SPCC4G3.04C,0
SPCC1753.04,SPCC553.03,0
SPCC1753.04,SPCC594.05C,0
SPCC1753.04,SPCC736.02,0
SPCC1753.04,SPCC794.01C,1
SPCC1753.04,SPCC825.04C,0
SPCC1753.04,SPCPB1C11.01,0
SPCC1753.06C,SPAC105.02C,0
SPCC1753.06C,SPAC11D3.15,0
SPCC1753.06C,SPAC13A11.04C,0
SPCC1753.06C,SPAC1782.07,1
SPCC1753.06C,SPAC1782.08C,1
SPCC1753.06C,SPAC17A5.09C,1
SPCC1753.06C,SPAC17H9.03C,0
SPCC1753.06C,SPAC17H9.13C,0
SPCC1753.06C,SPAC19G12.03,0
SPCC1753.06C,SPAC20H4.07,0
SPCC1753.06C,SPAC222.14C,1
SPCC1753.06C,SPAC30D11.07,0
SPCC1753.06C,SPAC31G5.12C,0
SPCC1753.06C,SPAC3F10.04,1
SPCC1753.06C,SPAC3F10.13,1
SPCC1753.06C,SPAC3G6.13C,1
SPCC1753.06C,SPAC3G9.07C,0
SPCC1753.06C,SPAC4D7.11,1
SPCC1753.06C,SPAC5H10.04,1
SPCC1753.06C,SPAC630.13C,0
SPCC1753.06C,SPAC631.02,0
SPCC1753.06C,SPAC6F12.03C,1
SPCC1753.06C,SPAC750.08C,1
SPCC1753.06C,SPAC9E9.11,1
SPCC1753.06C,SPAC9G1.02,1
SPCC1753.06C,SPBC1539.08,0
SPCC1753.06C,SPBC1709.14,1
SPCC1753.06C,SPBC1778.05C,1
SPCC1753.06C,SPBC21C3.02C,1
SPCC1753.06C,SPBC26H8.09C,0
SPCC1753.06C,SPBC28E12.04,0
SPCC1753.06C,SPBC2G2.13C,0
SPCC1753.06C,SPBC2G5.02C,0
SPCC1753.06C,SPBC32H8.07,0
SPCC1753.06C,SPBC336.13C,0
SPCC1753.06C,SPBC342.01C,1
SPCC1753.06C,SPBC3B8.04C,0
SPCC1753.06C,SPBC4B4.04,1
SPCC1753.06C,SPBC56F2.08C,0
SPCC1753.06C,SPBC646.13,1
SPCC1753.06C,SPBC6B1.03C,1
SPCC1753.06C,SPBC8D2.03C,1
SPCC1753.06C,SPBC947.04,1
SPCC1753.06C,SPBP23A10.14C,1
SPCC1753.06C,SPBP8B7.09C,1
SPCC1753.06C,SPCC16C4.10,1
SPCC1753.06C,SPCC1739.06C,0
SPCC1753.06C,SPCC18B5.02C,1
SPCC1753.06C,SPCC330.12C,0
SPCC1753.06C,SPCC594.05C,0
SPCC1753.06C,SPCC645.12C,0
SPCC18.10,SPAC1006.06,1
SPCC18.10,SPAC1071.03C,0
SPCC18.10,SPAC11D3.14C,0
SPCC18.10,SPAC11D3.15,0
SPCC18.10,SPAC11E3.01C,0
SPCC18.10,SPAC11E3.04C,1
SPCC18.10,SPAC11E3.08C,0
SPCC18.10,SPAC11H11.05C,0
SPCC18.10,SPAC13A11.04C,1
SPCC18.10,SPAC13G7.13C,1
SPCC18.10,SPAC14C4.07,0
SPCC18.10,SPAC1687.10,1
SPCC18.10,SPAC1705.02,1
SPCC18.10,SPAC1782.09C,0
SPCC18.10,SPAC17A5.02C,0
SPCC18.10,SPAC17A5.07C,1
SPCC18.10,SPAC17A5.16,1
SPCC18.10,SPAC17G6.05C,0
SPCC18.10,SPAC17G8.10C,1
SPCC18.10,SPAC17H9.03C,1
SPCC18.10,SPAC17H9.04C,0
SPCC18.10,SPAC17H9.13C,0
SPCC18.10,SPAC1805.06C,1
SPCC18.10,SPAC18B11.10,1
SPCC18.10,SPAC18G6.02C,0
SPCC18.10,SPAC18G6.10,0
SPCC18.10,SPAC18G6.13,0
SPCC18.10,SPAC1952.03,1
SPCC18.10,SPAC1952.05,1
SPCC18.10,SPAC1952.06C,0
SPCC18.10,SPAC1952.12C,1
SPCC18.10,SPAC19E9.02,0
SPCC18.10,SPAC19G12.03,0
SPCC18.10,SPAC1A6.03C,0
SPCC18.10,SPAC1B3.05,0
SPCC18.10,SPAC1B9.02C,1
SPCC18.10,SPAC1D4.09C,0
SPCC18.10,SPAC1F12.05,0
SPCC18.10,SPAC20G4.08,0
SPCC18.10,SPAC20H4.10,1
SPCC18.10,SPAC222.05C,1
SPCC18.10,SPAC222.16C,0
SPCC18.10,SPAC22A12.11,1
SPCC18.10,SPAC22E12.11C,0
SPCC18.10,SPAC22G7.08,1
SPCC18.10,SPAC23A1.03,0
SPCC18.10,SPAC23A1.19C,0
SPCC18.10,SPAC23C11.04C,1
SPCC18.10,SPAC23D3.09,0
SPCC18.10,SPAC23G3.04,0
SPCC18.10,SPAC23G3.12C,1
SPCC18.10,SPAC24C9.16C,1
SPCC18.10,SPAC25G10.03,0
SPCC18.10,SPAC26F1.10C,0
SPCC18.10,SPAC26H5.05,0
SPCC18.10,SPAC27F1.03C,1
SPCC18.10,SPAC29A4.02C,1
SPCC18.10,SPAC29A4.17C,1
SPCC18.10,SPAC29E6.09,0
SPCC18.10,SPAC2C4.07C,1
SPCC18.10,SPAC2F3.11,1
SPCC18.10,SPAC2F7.03C,0
SPCC18.10,SPAC2F7.08C,0
SPCC18.10,SPAC2H10.01,1
SPCC18.10,SPAC343.11C,0
SPCC18.10,SPAC3A12.13C,1
SPCC18.10,SPAC3F10.05C,1
SPCC18.10,SPAC3G9.07C,0
SPCC18.10,SPAC3H8.02,1
SPCC18.10,SPAC3H8.08C,1
SPCC18.10,SPAC4D7.07C,0
SPCC18.10,SPAC4G9.10,1
SPCC18.10,SPAC4H3.02C,0
SPCC18.10,SPAC521.03,1
SPCC18.10,SPAC56F8.06C,0
SPCC18.10,SPAC56F8.12,0
SPCC18.10,SPAC5D6.04,0
SPCC18.10,SPAC630.05,0
SPCC18.10,SPAC631.02,0
SPCC18.10,SPAC664.02C,0
SPCC18.10,SPAC694.04C,0
SPCC18.10,SPAC6B12.09,0
SPCC18.10,SPAC6F12.03C,1
SPCC18.10,SPAC6F6.01,1
SPCC18.10,SPAC6G9.01C,0
SPCC18.10,SPAC750.01,0
SPCC18.10,SPAC767.01C,0
SPCC18.10,SPAC824.04,0
SPCC18.10,SPAC8C9.09C,0
SPCC18.10,SPAC8C9.11,0
SPCC18.10,SPAC9.11,0
SPCC18.10,SPAC9.13C,0
SPCC18.10,SPAC926.06C,1
SPCC18.10,SPAC9E9.04,0
SPCC18.10,SPAC9E9.15,0
SPCC18.10,SPAP32A8.02,1
SPCC18.10,SPAPB1E7.11C,1
SPCC18.10,SPAPB2C8.01,1
SPCC18.10,SPBC106.01,0
SPCC18.10,SPBC106.04,0
SPCC18.10,SPBC1198.09,0
SPCC18.10,SPBC1198.11C,0
SPCC18.10,SPBC11B10.05C,0
SPCC18.10,SPBC12D12.07C,0
SPCC18.10,SPBC1347.13C,1
SPCC18.10,SPBC1604.20C,0
SPCC18.10,SPBC1683.06C,1
SPCC18.10,SPBC16A3.10,1
SPCC18.10,SPBC16C6.04,0
SPCC18.10,SPBC16E9.12C,0
SPCC18.10,SPBC16H5.11C,0
SPCC18.10,SPBC1703.04,1
SPCC18.10,SPBC1734.15,0
SPCC18.10,SPBC1861.03,0
SPCC18.10,SPBC19C7.10,0
SPCC18.10,SPBC1D7.03,0
SPCC18.10,SPBC21C3.02C,0
SPCC18.10,SPBC21D10.10,0
SPCC18.10,SPBC21H7.06C,0
SPCC18.10,SPBC25B2.08,0
SPCC18.10,SPBC25B2.10,0
SPCC18.10,SPBC28E12.04,1
SPCC18.10,SPBC29A3.02C,0
SPCC18.10,SPBC2A9.11C,1
SPCC18.10,SPBC2G2.13C,0
SPCC18.10,SPBC30B4.08,0
SPCC18.10,SPBC31A8.01C,0
SPCC18.10,SPBC32H8.02C,1
SPCC18.10,SPBC337.16,0
SPCC18.10,SPBC354.03,1
SPCC18.10,SPBC359.03C,1
SPCC18.10,SPBC365.20C,0
SPCC18.10,SPBC3B8.04C,1
SPCC18.10,SPBC3B8.10C,0
SPCC18.10,SPBC3H7.06C,1
SPCC18.10,SPBC3H7.10,1
SPCC18.10,SPBC3H7.13,1
SPCC18.10,SPBC428.02C,0
SPCC18.10,SPBC428.08C,1
SPCC18.10,SPBC4B4.04,0
SPCC18.10,SPBC530.01,0
SPCC18.10,SPBC530.05,0
SPCC18.10,SPBC577.06C,0
SPCC18.10,SPBC646.08C,1
SPCC18.10,SPBC685.02,1
SPCC18.10,SPBC725.15,0
SPCC18.10,SPBC83.16C,0
SPCC18.10,SPBC8D2.12C,0
SPCC18.10,SPBP35G2.07,0
SPCC18.10,SPBP8B7.08C,0
SPCC18.10,SPBPB10D8.05C,1
SPCC18.10,SPCC1259.08,1
SPCC18.10,SPCC1259.14C,1
SPCC18.10,SPCC1672.06C,0
SPCC18.10,SPCC16C4.01,1
SPCC18.10,SPCC16C4.10,0
SPCC18.10,SPCC23B6.05C,0
SPCC18.10,SPCC24B10.12,0
SPCC18.10,SPCC306.10,1
SPCC18.10,SPCC338.08,0
SPCC18.10,SPCC4G3.19,0
SPCC18.10,SPCC548.07C,1
SPCC18.10,SPCC550.12,0
SPCC18.10,SPCC553.08C,0
SPCC18.10,SPCC757.09C,0
SPCC18.10,SPCP31B10.05,1
SPCC18.11C,SPAC105.02C,1
SPCC18.11C,SPAC10F6.13C,0
SPCC18.11C,SPAC1142.06,1
SPCC18.11C,SPAC11E3.01C,0
SPCC18.11C,SPAC11E3.08C,0
SPCC18.11C,SPAC11G7.02,0
SPCC18.11C,SPAC11H11.01,0
SPCC18.11C,SPAC15F9.02,0
SPCC18.11C,SPAC1639.02C,1
SPCC18.11C,SPAC1687.15,1
SPCC18.11C,SPAC1687.22C,1
SPCC18.11C,SPAC16C9.05,0
SPCC18.11C,SPAC1782.09C,0
SPCC18.11C,SPAC17A5.02C,0
SPCC18.11C,SPAC17C9.07,1
SPCC18.11C,SPAC17G6.06,1
SPCC18.11C,SPAC17G6.13,0
SPCC18.11C,SPAC17H9.10C,1
SPCC18.11C,SPAC17H9.12C,0
SPCC18.11C,SPAC18B11.03C,1
SPCC18.11C,SPAC18G6.02C,0
SPCC18.11C,SPAC18G6.13,0
SPCC18.11C,SPAC19E9.02,0
SPCC18.11C,SPAC19G12.15C,1
SPCC18.11C,SPAC1A6.09C,1
SPCC18.11C,SPAC1B3.16C,0
SPCC18.11C,SPAC1B3.17,0
SPCC18.11C,SPAC1B9.02C,0
SPCC18.11C,SPAC1D4.09C,0
SPCC18.11C,SPAC20G4.02C,0
SPCC18.11C,SPAC222.16C,0
SPCC18.11C,SPAC22E12.11C,0
SPCC18.11C,SPAC22G7.06C,1
SPCC18.11C,SPAC22G7.07C,0
SPCC18.11C,SPAC23A1.06C,0
SPCC18.11C,SPAC23A1.09,0
SPCC18.11C,SPAC23A1.19C,1
SPCC18.11C,SPAC23C4.12,0
SPCC18.11C,SPAC23D3.11,0
SPCC18.11C,SPAC23G3.04,0
SPCC18.11C,SPAC23H3.05C,1
SPCC18.11C,SPAC25B8.05,0
SPCC18.11C,SPAC29B12.04,0
SPCC18.11C,SPAC29B12.10C,1
SPCC18.11C,SPAC29B12.13,0
SPCC18.11C,SPAC29E6.09,1
SPCC18.11C,SPAC2C4.15C,1
SPCC18.11C,SPAC2E1P3.02C,1
SPCC18.11C,SPAC30D11.14C,0
SPCC18.11C,SPAC31A2.13C,0
SPCC18.11C,SPAC328.04,0
SPCC18.11C,SPAC343.11C,0
SPCC18.11C,SPAC3C7.14C,1
SPCC18.11C,SPAC3G6.01,0
SPCC18.11C,SPAC3G9.07C,0
SPCC18.11C,SPAC3H8.02,1
SPCC18.11C,SPAC4C5.02C,0
SPCC18.11C,SPAC4F10.13C,0
SPCC18.11C,SPAC4F8.08,1
SPCC18.11C,SPAC4G8.05,0
SPCC18.11C,SPAC4G8.10,1
SPCC18.11C,SPAC4G9.20C,1
SPCC18.11C,SPAC4H3.02C,0
SPCC18.11C,SPAC4H3.03C,1
SPCC18.11C,SPAC56F8.06C,1
SPCC18.11C,SPAC56F8.12,0
SPCC18.11C,SPAC57A7.13,0
SPCC18.11C,SPAC631.02,0
SPCC18.11C,SPAC637.07,0
SPCC18.11C,SPAC644.09,1
SPCC18.11C,SPAC664.01C,0
SPCC18.11C,SPAC664.02C,0
SPCC18.11C,SPAC694.04C,0
SPCC18.11C,SPAC6B12.09,0
SPCC18.11C,SPAC6C3.02C,0
SPCC18.11C,SPAC6G10.08,0
SPCC18.11C,SPAC6G9.15C,0
SPCC18.11C,SPAC750.01,0
SPCC18.11C,SPAC9.13C,0
SPCC18.11C,SPAC9E9.09C,0
SPCC18.11C,SPAP8A3.04C,1
SPCC18.11C,SPAPB2B4.02,0
SPCC18.11C,SPAPB8E5.05,0
SPCC18.11C,SPAPJ695.01C,1
